latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.93237,-102.2047,323.2,0.44,0.46,2020-09-09,08:00,1,nominal,2.0NRT,264.6,1.5,N
17.93287,-102.20885,323.7,0.44,0.46,2020-09-09,08:00,1,nominal,2.0NRT,265,4.1,N
17.97166,-94.51833,308.3,0.4,0.37,2020-09-09,08:00,1,nominal,2.0NRT,277.8,1.3,N
17.97628,-94.52528,306.5,0.4,0.37,2020-09-09,08:00,1,nominal,2.0NRT,281.5,1.2,N
17.94743,-94.28791,307,0.41,0.37,2020-09-09,08:00,1,nominal,2.0NRT,282.1,0.4,N
20.51795,-97.47681,310.6,0.41,0.37,2020-09-09,08:00,1,nominal,2.0NRT,288.3,1,N
20.51455,-97.47736,325.1,0.41,0.37,2020-09-09,08:00,1,nominal,2.0NRT,288.2,2.1,N
20.46185,-97.546,316.8,0.41,0.37,2020-09-09,08:00,1,nominal,2.0NRT,289.4,1.3,N
19.59296,-92.2013,323.2,0.48,0.4,2020-09-09,08:00,1,nominal,2.0NRT,289.3,4.9,N
19.60166,-92.29166,313.1,0.47,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.5,5.1,N
19.52293,-92.19025,331.6,0.48,0.4,2020-09-09,08:00,1,nominal,2.0NRT,292.2,8.4,N
19.51656,-92.15429,331.6,0.48,0.4,2020-09-09,08:00,1,nominal,2.0NRT,292.3,8.8,N
19.4428,-92.0374,330.6,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.7,5.7,N
19.43832,-92.03355,333.7,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,292.2,5.7,N
19.4395,-92.03585,334.6,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.8,8.1,N
19.42763,-92.07599,320,0.48,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.1,4,N
19.42397,-92.07671,319.2,0.48,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.2,4,N
19.4021,-92.03853,314.1,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,292,2.4,N
19.39925,-92.04382,320.8,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.4,2.4,N
19.39844,-92.03925,318.2,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.5,2.4,N
19.39559,-92.04455,332,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,292.1,10.5,N
19.39478,-92.03998,321.8,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,292.4,10.5,N
19.36993,-92.00693,316.6,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.3,3.4,N
19.36626,-92.00765,319.4,0.49,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.1,4.3,N
19.33815,-92.40149,319.3,0.47,0.4,2020-09-09,08:00,1,nominal,2.0NRT,290.9,3.5,N
19.29352,-92.1703,335.8,0.48,0.4,2020-09-09,08:00,1,nominal,2.0NRT,291.2,6.9,N
19.24407,-92.25238,306.4,0.48,0.4,2020-09-09,08:00,1,nominal,2.0NRT,289.3,3.3,N
19.8063,-97.37146,296.6,0.4,0.37,2020-09-09,08:00,1,nominal,2.0NRT,277,0.4,N
19.34344,-96.70656,308.3,0.39,0.36,2020-09-09,08:00,1,nominal,2.0NRT,288.4,0.8,N
19.39877,-98.08092,295.9,0.42,0.38,2020-09-09,08:00,1,nominal,2.0NRT,277.5,0.4,N
18.87175,-97.65889,299.1,0.4,0.37,2020-09-09,08:00,1,nominal,2.0NRT,278.4,1,N
18.64272,-96.21596,297.2,0.38,0.36,2020-09-09,08:00,1,nominal,2.0NRT,275.2,0.7,N
18.2193,-93.89291,308,0.42,0.38,2020-09-09,08:00,1,nominal,2.0NRT,285.1,0.6,N
18.20346,-94.00863,301.2,0.42,0.37,2020-09-09,08:00,1,nominal,2.0NRT,280.2,1,N
18.50955,-96.1459,299.4,0.38,0.36,2020-09-09,08:00,1,nominal,2.0NRT,274.7,1,N
17.87883,-92.49146,298.2,0.48,0.4,2020-09-09,08:00,1,nominal,2.0NRT,279.9,1.4,N
18.09395,-94.0483,306,0.42,0.37,2020-09-09,08:00,1,nominal,2.0NRT,282.4,1,N
17.92179,-93.75816,315,0.43,0.38,2020-09-09,08:00,1,nominal,2.0NRT,283.2,0.5,N
17.99036,-94.52664,302.5,0.4,0.37,2020-09-09,08:00,1,nominal,2.0NRT,280.3,0.4,N
48.11416,-119.32642,313,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.5,2.8,N
48.13396,-119.35793,342.5,0.56,0.43,2020-09-09,09:30,1,nominal,2.0NRT,289.2,10.7,N
48.13188,-119.33671,328.5,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,284.8,3.4,N
48.13327,-119.35094,319.6,0.56,0.43,2020-09-09,09:30,1,nominal,2.0NRT,285,4.2,N
48.1312,-119.3298,307.4,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.1,3.4,N
48.12726,-119.33038,321,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,285.1,3.4,N
48.11482,-119.32592,304.5,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.2,1.8,N
48.11092,-119.32698,315.5,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,284.7,1.8,N
48.10704,-119.32819,310.7,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,284.1,4.8,N
48.10315,-119.32932,338.4,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,287.1,4.8,N
48.13285,-119.63918,311,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,280.1,2.2,N
48.0999,-119.33702,333.7,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,287.9,4.6,N
48.09926,-119.33044,327.8,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,287.4,7.2,N
48.096,-119.33813,327.4,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,285.8,4.6,N
48.26106,-121.2049,300.5,0.45,0.47,2020-09-09,09:30,1,nominal,2.0NRT,288.6,1.4,N
48.09665,-119.34485,295.3,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,282.2,4.6,N
48.09275,-119.34593,320.3,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,284.3,6.9,N
48.0921,-119.33914,327.6,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,285.3,6.9,N
48.08886,-119.34694,334,0.55,0.43,2020-09-09,09:30,1,nominal,2.0NRT,286.2,6.9,N
48.06373,-119.72533,322.2,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,284.5,7.1,N
48.06329,-119.72051,367,0.38,0.43,2020-09-09,09:30,1,high,2.0NRT,293.9,4,N
48.06286,-119.71573,326.1,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,286.7,4,N
48.06231,-119.70975,329.5,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,285.3,3.3,N
48.06416,-119.73006,297.1,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,282.6,7.1,N
48.06051,-119.73444,338.2,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.6,8.6,N
48.06008,-119.7298,353.4,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,301.5,7.1,N
48.05965,-119.72502,325.6,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,290,7.1,N
48.05921,-119.72015,302.4,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,285.7,4,N
48.05878,-119.71533,299.5,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,286,4,N
48.05824,-119.70952,299.4,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,285.9,3.3,N
48.05645,-119.73442,349.1,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,290,8.4,N
48.05601,-119.72954,336.8,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,295.2,5.9,N
48.04313,-119.58775,301.4,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.5,1.1,N
48.05242,-119.73473,305.8,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,281.5,8.4,N
48.05197,-119.72979,312,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.8,5.9,N
48.06147,-119.71565,339.3,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,290.7,4.5,N
48.06079,-119.70852,329.6,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,286.6,4.5,N
48.0567,-119.70827,295.6,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,284.6,4.5,N
48.04499,-119.58597,297.6,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.2,1.3,N
48.05522,-119.73555,335.7,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.2,4.6,N
48.05477,-119.73069,344.9,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,291.9,4.6,N
48.05075,-119.73117,339.9,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,286.6,4.6,N
48.05121,-119.73608,306.6,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,280.6,4.6,N
48.04721,-119.73682,336.9,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.7,7,N
48.04675,-119.73188,329.5,0.38,0.43,2020-09-09,09:30,1,nominal,2.0NRT,283.3,7,N
47.98365,-119.7967,367,0.38,0.44,2020-09-09,09:30,1,high,2.0NRT,280.9,8,N
47.98318,-119.79157,307.6,0.38,0.44,2020-09-09,09:30,1,nominal,2.0NRT,279.5,2.3,N
47.98063,-119.80833,320.9,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,280.6,5.6,N
47.97665,-119.80944,354.8,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,282.6,5.6,N
47.97429,-119.78326,319.3,0.38,0.44,2020-09-09,09:30,1,nominal,2.0NRT,278.8,1.8,N
47.97367,-119.82143,312.4,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,280.8,1,N
47.97031,-119.78426,319.2,0.38,0.44,2020-09-09,09:30,1,nominal,2.0NRT,279.5,2.4,N
47.96682,-119.79066,327.9,0.38,0.44,2020-09-09,09:30,1,nominal,2.0NRT,282.3,3,N
47.96969,-119.82254,310.4,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,280.9,1,N
47.96572,-119.82369,324.1,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,283.1,1.3,N
47.96622,-119.82937,301.4,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,280.6,1.3,N
47.96279,-119.83659,296.1,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,282.2,0.5,N
47.96227,-119.83073,304.7,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,281.4,1.3,N
47.96175,-119.82491,301.6,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,281.9,1.3,N
47.92368,-119.82272,302.5,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,279.2,1.3,N
47.91336,-119.88762,298.8,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,281.6,0.7,N
47.90867,-119.83649,295.8,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,280.1,0.6,N
47.90816,-119.83094,300.8,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,280,0.6,N
47.88846,-119.97368,337.9,0.39,0.44,2020-09-09,09:30,1,nominal,2.0NRT,284,4,N
47.7267,-118.38365,331.2,0.5,0.41,2020-09-09,09:30,1,nominal,2.0NRT,281.3,2.6,N
47.7281,-118.39709,303.9,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,277,3.7,N
47.72739,-118.39037,307.4,0.5,0.41,2020-09-09,09:30,1,nominal,2.0NRT,278.7,3.7,N
47.726,-118.37695,305.9,0.5,0.41,2020-09-09,09:30,1,nominal,2.0NRT,279.7,2.6,N
47.72435,-118.39797,334.6,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,283,3.7,N
47.72295,-118.38453,311.2,0.5,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.5,2.6,N
47.72226,-118.37781,307,0.5,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280,2.6,N
47.7213,-118.40559,299.2,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,279.1,1,N
47.71825,-118.41324,298,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.2,1,N
47.80676,-119.54755,304.6,0.56,0.43,2020-09-09,09:30,1,nominal,2.0NRT,276.9,1.6,N
47.80354,-119.55593,334.2,0.56,0.43,2020-09-09,09:30,1,nominal,2.0NRT,279.8,4.6,N
47.80499,-119.57095,312.5,0.56,0.43,2020-09-09,09:30,1,nominal,2.0NRT,276.9,2.1,N
47.80282,-119.54843,298.2,0.56,0.43,2020-09-09,09:30,1,nominal,2.0NRT,278.5,1.6,N
47.80209,-119.54092,303.7,0.56,0.43,2020-09-09,09:30,1,nominal,2.0NRT,277.6,1.6,N
47.65459,-118.42798,295.9,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.4,1,N
47.76074,-119.65697,300.5,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,277.7,1.4,N
47.57709,-118.45898,304.4,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,279.1,1.2,N
47.57406,-118.46658,303.8,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.5,2.1,N
47.57335,-118.45986,308.1,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,281,1.8,N
47.57031,-118.46748,324.9,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,282.3,2.1,N
47.56728,-118.47511,296.4,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.4,1.9,N
47.56353,-118.47602,321.6,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,281.9,1.9,N
47.54995,-118.49309,337.6,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,284,4.1,N
47.54573,-118.45286,308.7,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,282.1,3.8,N
47.5462,-118.49403,316.4,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,282.3,1.3,N
47.5455,-118.48737,300.8,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,281.4,1.3,N
47.54269,-118.46049,296.4,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.6,0.5,N
47.53823,-118.45454,328.3,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,283.8,4.3,N
47.54177,-118.48836,295.9,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,281.1,1.3,N
47.53752,-118.44778,298.2,0.5,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.7,4.3,N
47.53611,-118.4343,314.3,0.5,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.7,2,N
47.65689,-119.69257,323.8,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,282,3.9,N
47.6562,-119.68519,328,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,281.6,3.9,N
47.65553,-119.67789,326.7,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,281.3,7.4,N
47.53448,-118.4554,301.6,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.4,1.7,N
47.65159,-119.67894,337.8,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,286.8,7.4,N
47.65362,-119.70078,308.8,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,279.9,2.8,N
47.65293,-119.69334,307.7,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,282.1,3.9,N
47.65226,-119.6861,318.7,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,284.8,3.9,N
47.53074,-118.45626,299.9,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.9,1.7,N
47.52769,-118.46388,337.4,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,282.7,6.9,N
47.52699,-118.45713,323.6,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,282.4,4.1,N
47.52488,-118.43697,336.6,0.5,0.41,2020-09-09,09:30,1,nominal,2.0NRT,281.5,5.5,N
47.64831,-119.68711,297.6,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,280.5,1.5,N
47.64766,-119.68011,299.7,0.57,0.43,2020-09-09,09:30,1,nominal,2.0NRT,280.5,1.3,N
47.53401,-118.5246,308.9,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.9,1.2,N
47.52394,-118.46477,337.7,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,284.9,6.9,N
47.53095,-118.53226,310.4,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.4,1.3,N
47.53025,-118.52556,298.7,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.2,1.2,N
47.5216,-118.47915,340.6,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,284.8,9.6,N
47.52089,-118.47239,337.7,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,283.8,4.9,N
47.5272,-118.5332,318.1,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,281.4,1.7,N
47.51855,-118.48675,325.3,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,281.6,9.6,N
47.51785,-118.47997,347,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,288.2,9.6,N
47.52414,-118.54082,295.4,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.1,1.7,N
47.52345,-118.53416,316.5,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,283.1,1.7,N
47.51714,-118.47321,306.2,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,280.6,4.9,N
47.51479,-118.48758,355.1,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,292.4,13.5,N
47.5197,-118.5351,313.3,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,282.5,2.1,N
47.51104,-118.48843,327.4,0.51,0.41,2020-09-09,09:30,1,nominal,2.0NRT,282.6,13.5,N
47.53128,-118.76296,306.4,0.52,0.41,2020-09-09,09:30,1,nominal,2.0NRT,279,0.8,N
47.53259,-118.76218,305.6,0.52,0.41,2020-09-09,09:30,1,nominal,2.0NRT,278.6,1.3,N
47.5232,-118.82108,327.7,0.52,0.42,2020-09-09,09:30,1,nominal,2.0NRT,281.8,4.7,N
47.51036,-118.80992,299.8,0.52,0.42,2020-09-09,09:30,1,nominal,2.0NRT,280.8,1.8,N
47.50655,-118.81068,310.5,0.52,0.42,2020-09-09,09:30,1,nominal,2.0NRT,281.8,1.8,N
46.33006,-111.61602,299.1,0.39,0.36,2020-09-09,09:30,1,nominal,2.0NRT,276.4,0.8,N
47.57332,-122.36923,324.1,0.49,0.49,2020-09-09,09:30,1,nominal,2.0NRT,288.1,3.4,N
47.56699,-122.34378,300.5,0.49,0.49,2020-09-09,09:30,1,nominal,2.0NRT,285.8,1.1,N
47.457,-122.04533,297.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,286.4,0.8,N
46.51627,-114.60719,319.9,0.39,0.36,2020-09-09,09:30,1,nominal,2.0NRT,277.3,2.1,N
46.51338,-114.58706,314.4,0.39,0.36,2020-09-09,09:30,1,nominal,2.0NRT,275.5,1.1,N
45.94742,-111.47652,298.3,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,275.5,1.1,N
47.18359,-122.19323,299.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.9,1,N
47.18504,-122.19228,300.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.7,2,N
47.18064,-122.19344,310.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.5,1.6,N
47.1537,-121.84496,301.7,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,291.1,0.6,N
46.41855,-116.20876,297.4,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,279.6,0.6,N
46.41511,-116.2095,339,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,291,7.5,N
46.41647,-116.22,298.1,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,281.2,1,N
46.41438,-116.23116,295.7,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,281.5,1,N
46.4137,-116.2259,301,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,282.2,1,N
46.41234,-116.21542,296.3,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,280.4,1,N
46.41166,-116.21017,318.3,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,282.2,7.5,N
46.41094,-116.23193,333.4,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,286.3,7.2,N
46.40956,-116.22123,340,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,286.9,9.9,N
46.41162,-116.23725,313.7,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,281,5.2,N
46.41024,-116.22654,296.8,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,280.7,7.2,N
46.40749,-116.23264,341,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,288.5,7.2,N
46.4061,-116.22182,342.5,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,289.1,9.9,N
46.40679,-116.22719,304.1,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,280.9,7.2,N
46.40614,-116.24962,316.6,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,281.2,2.5,N
46.40546,-116.24432,295.1,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,280.2,4.4,N
46.40272,-116.25052,336.1,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,283.6,2.5,N
46.40203,-116.24519,349,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,288.9,4.4,N
46.40133,-116.23974,322.4,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,279.8,4.4,N
46.40341,-116.25587,302.2,0.42,0.38,2020-09-09,09:30,1,nominal,2.0NRT,276.1,2.5,N
45.75141,-115.1665,295.9,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,271,0.7,N
43.56623,-105.35974,301.4,0.47,0.48,2020-09-09,09:30,1,nominal,2.0NRT,271.7,1.2,N
45.25864,-115.43633,322.1,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,276.6,1.4,N
45.24583,-115.34579,299.6,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,276.4,3,N
45.24252,-115.34676,336.6,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,280,3,N
45.98393,-122.02996,300.3,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,286.8,0.9,N
45.24183,-115.34188,302.6,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,273.5,1.8,N
45.9796,-122.03069,320.7,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,290,2.1,N
45.23922,-115.3477,336,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,277.6,2.2,N
45.23988,-115.35242,300.3,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,274.6,2.2,N
45.97658,-122.04795,300.9,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,286.9,0.8,N
45.97524,-122.03122,302.3,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,288,2.1,N
45.23657,-115.35334,298.8,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,276,2.2,N
45.2359,-115.34862,307.9,0.4,0.37,2020-09-09,09:30,1,nominal,2.0NRT,274.2,2.2,N
45.97764,-122.11669,337.7,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,289.5,9.7,N
45.97715,-122.1105,341.2,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,293,5.5,N
45.97213,-122.0472,333,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,291.3,4.6,N
45.97172,-122.04214,322.2,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,290,4.6,N
45.97132,-122.03712,321.3,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,289.8,3.1,N
45.98072,-122.15571,310.7,0.47,0.47,2020-09-09,09:30,1,nominal,2.0NRT,289.3,1.9,N
45.9767,-122.10478,316.1,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,289.2,5.5,N
45.97621,-122.09865,305.3,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,289.7,1.8,N
45.97256,-122.05261,314.9,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,287.8,2.7,N
45.97087,-122.03152,310.7,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,290.2,3.1,N
45.97039,-122.0255,302,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,288,1.8,N
45.9694,-122.01311,298.4,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,287.3,2,N
45.96895,-122.00748,301.7,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,286.7,2,N
45.97684,-122.1625,338.6,0.47,0.47,2020-09-09,09:30,1,nominal,2.0NRT,290.5,3.5,N
45.97508,-122.14019,344.3,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,293.7,5.4,N
45.9733,-122.11758,353.8,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,298.9,9.7,N
45.97284,-122.11172,341.5,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,296.4,5.5,N
45.9724,-122.10619,326.6,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,293.8,5.5,N
45.96774,-122.04729,340.8,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,291.4,4.6,N
45.96733,-122.04221,331.4,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,290.1,4.6,N
45.96692,-122.03712,330,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,290.9,3.1,N
45.96649,-122.03162,322.3,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,290.8,3.1,N
45.96465,-122.00851,328.7,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,292.1,2,N
45.97734,-122.16886,300.5,0.47,0.47,2020-09-09,09:30,1,nominal,2.0NRT,287.7,3.5,N
45.97599,-122.15179,303.1,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,290.2,1.9,N
45.97551,-122.14562,314.7,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,289.6,5.4,N
45.97467,-122.13501,316.2,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,290.7,3.4,N
45.9719,-122.09995,314.9,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,291.9,1.8,N
45.97136,-122.09303,308,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,289.4,1.8,N
45.96817,-122.05264,318,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,287.9,2.7,N
45.96602,-122.0257,312.1,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,289.1,1.8,N
45.96508,-122.01398,318,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,289.3,2,N
45.9642,-122.00297,300.5,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,287.7,1.1,N
45.96899,-122.11893,335.9,0.46,0.47,2020-09-09,09:30,1,nominal,2.0NRT,294,2.4,N
